Id,Label
4442,ოთარი ხაჭიპერაძე
4443,კოლხიდ-პეიზაჟი
4444,გოლა
4445,გარეგინ უსტიანი
4446,რუსთავი მოტორს
4447,ზაური გაზაშვილი
4448,გიორგი ხარაბაძე
4449,ასოციაცია "ანიკა"
4450,შ.პ.ს ,,ჯონი''
4451,ი.მ "რევაზი ზაზაძე"
4452,საქართველო XXI საუკუნე
4453,შორენა ისაკაძე
4454,არჩილ დოლიაშვილი
4455,გურამ ეპიტაშვილი
4456,ბავშვთა ნევროლოგიისა და ნეირორეაბილიტაციის სამკურნალო-საგანმანათლებლო ცენტრი
4457,შპს ბიზნეს პროტოკოლი პლიუსი
4458,ვ.ს კომპანია
4459,დავინჩი
4460,მალხაზი ადამია
4461,კვალი
4462,შპს კანცლერი
4463,სასტუმროების ქსელი რჩეული სიღნაღის ფილიალი სასტუმრო ფიროსმანი
4464,"სპორტული სტრუქტურები"
4465,გორის ბავშვთა კვების საკონსერვო ქარხანა
4466,ბუნებრივი აირი
4467,MUEHLBAUER ID SERVICES GMBH
4468,ვიქტორ შაინიძე
4469,გია ცეცხლაძე
4470,ეთერ მიქელაძე
4471,ლინდეკ ჯორჯია
4472,Ingenieurbüro Peuker & Nebel GbR
4473,ი/მ მაია იჩქიტიძე
4474,,,სამშენებლო ტრესტი #3"
4475,"ავთანდილ სანოძე"
4476,შპს ნემერა
4477,პრაიმი
4478,კარტლის აგროსისტემები
4479,შპს SABA2009
4480,ინდ, მეწარმე ,,ლიპარტელიანი ვიოლეტა"
4481,რევაზ ბერიძე
4482,ნოკი
4483,გიორგი ჩხატარაშვილი
4484,ოთარი მირიანაშვილი
4485,კახაბერ აბრამიშვილი
4486,LUKS HOUSE
4487,კავკასიის ტექნიკური სერვისი
4488,თემიდა 2007
4489,შპს G.M.B
4490,ქართული კომპანია
4491,ალექსანდრე ჯოჯიშვილი
4492,პაატა ლაცაბიძე
4493,რომან ძინძიბაძე
4494,ოქტან-მედეა
4495,მოგზაური
4496,შპს"ნათება 21"
4497,კვაზარი
4498,მაია თურქაძე
4499,პრიმა თრეველი
4500,ქეთევან მელიქიძე
4501,ხათუნა დიაკონოვი
4502,ი/მ ლელა სულაბერიძე
4503,ბესიკი ზარიძე
4504,მანანა კამკამიძე
4505,ი/მ "ლევან კვარაცხელია"
4506,რენდერ პროდაქშენი
4507,გივი მჭედლიძე
4508,S.C.  ARGECOM S.A
4509,ლევანი ლექვინაძე
4510,შპს ბრიტანული ცენტრი/რუსთავი
4511,კობა ლატარია
4512,ინდ.მეწარმე იური ცომაია
4513,ვასილი არაბიძე
4514,გოჩა ბუგიანიშვილი
4515,"მე-13 ტრესტი და კომპანია ტაძარი"
4516,ლაშა-გიორგი არეშიძე
4517,იური შალამბერიძე
4518,ტოკლო
4519,რობერტი ქათამაძე
4520,შპს NAREM CBM
4521,ბიოენერგია
4522,ქება
4523,შპს  მირზა-21
4524,მინსა
4525,კურტარანამბულანს
4526,ჯეოვია
4527,ლოგიმოტორსი
4528,მეავიდი
4529,ნიუანსი
4530,დაუ+
4531,დარეჯან გეფერიძე
4532,ლევან გიგაური
4533,"GEO-მშენი 2012"
4534,ირაკლი გიუნაიძე
4535,სერგო მეტრეველი
4536,მერაბი ჭელიძე
4537,"პოლიგრაფიული კომბინატი "ზორია"
4538,ფასადმსჰენი+
4539,უნიმედი
4540,ფინანსური მართვის ჯგუფი
4541,ვაჟა სიხარულიძე
4542,მევლუდი გაბუნია
4543,„შ.პ.ს ჯეო დეკორ“
4544,სკორპიო საპლაი
4545,Mediterráneo Señales Marítimas
4546,შპს Novators
4547,იმერეთის ინტელექტკლუბი
4548,mediatrade
4549,შპს ეგრისი
4550,სმბატ თოქმაჯიან
4551,მელანო იაკობაშვილი
4552,მინდია ბერიძე
4553,"საგზაო"
4554,ალექსანდრე კაცმან
4555,შპს პროექტი-21
4556,გურამი მამუკაშვილი
4557,ვაჟა ქართველიშვილი
4558,სოს სერვისი
4559,ელ-ბაიტი
4560,საერთაშორისო სადაზღვევო კომპანია იმედი ელ ინთერნეიშენალ
4561,მარინე თურმანიძე
4562,ქეთევან ოთინაშვილი
4563,ნიკოლოზ სარქისოვი
4564,შპს EURO CABLE B&P
4565,ლაგოდეხ-კაპმშენი
4566,გიორგი ალექსანდრია
4567,თენგიზი აბულაშვილი
4568,ნამი
4569,გამომცემლობა „მერიდიანი“
4570,არჩილი სააკაშვილი
4571,გრინსერვისი
4572,კავშირი "კახა ბაკურაძის მოძრაობის თეატრი"
4573,ეროვნული სკრინინგ ცენტრი
4574,ნევროლოგიისა და ნეიროფსიქოლოგიის ინსტიტუტი
4575,შპს კლინიკა ჯანმრთელობა
4576,ლითერასი
4577,შ.პ.ს. "მაიტეჩი"
4578,ჰიდროგეოდეზიური ცენტრი
4579,ოპერა
4580,თბილისის მონოლითმშენი
4581,ომარი არხოშაშვილი
4582,გოჩა კიკვაძე
4583,ი/მ ალექსი ივანიძე
4584,სონღულაშვილი დავითი
4585,ევროპროცესორი
4586,კომილფო
4587,გურ-ქაინაქ
4588,ი/მ ვალერ ფიფია
4589,გოჩა დონაძე
4590,''ჯენერი კვარაცხელია''
4591,"მიხეილ ჯობავა"
4592,კოკა-+
4593,ი/მ სიმონ ნარიმანიშვილი
4594,შპს პრაიმ დისტრიბუშენ
4595,"დუშარი ხვადაგიანი"
4596,რევაზი  წვერავა
4597,შ.პ.ს. ,,ბოდბელი"
4598,მანუჩარ ბერიძე
4599,შპს ლანჩ გრუპ
4600,შპს "LGB"
4601,აკვარიუმი 2008
4602,ორისი
4603,მიხეილი ჩხიკვიშვილი
4604,ლია ალიბეგაშვილი
4605,დონ იმპექსი
4606,შპს "აი-პი-არ - საზოგადოებრივი კვლევების ინსტიტუტი"
4607,თელავის მარანი
4608,შპს "ჯეოსვითს"
4609,შპს "დილის პროდუქტები"
4610,ხაშურის დეზინფექცის დეზინსექცის დერატიზაცის და სტერილიზაცის სამსახური
4611,ი/მ სერგო ჩარგეიშვილი
4612,ბაირამი
4613,შპს ტკბილი ქვეყანა
4614,არ-2010
4615,თენგიზ სახურია
4616,თამაზ ჯალაღონოია
4617,შპს "ყაზტრანსგა-თბილისი"
4618,შოთა  ვეფხვაძე
4619,ალბა
4620,ბექა
4621,ნიუ ჰაუსი
4622,რუსუდან კინწურაშვილი
4623,მელაშვილი მამუკა
4624,თი ეს ენ
4625,შპს "ჩირაღდანი"
4626,შიო გაფრინდაშვილი
4627,სპორტული კლუბი"ქეთევან ლოსაბერიძე"
4628,ყირიმელითამაზი
4629,ვასილ ჯაფარიძე
4630,G&G
4631,ლორიგანი ასათიანი
4632,საგზაო და სამშენებლო კომპანია
4633,კომსერვისი
4634,სოკარ ჯორჯია გაზი-სამეგრელო
4635,თბილლიფტსერვისი
4636,ზაქარია წოდოლიშვილი
4637,შპს ნიუ მედია პროდაქშენ
4638,სამკურნალო-დიაგნოსტიკური ცენტრი ,,რაიდმედი"
4639,ი/მ დავით თანდაშვილი დთ გროუპ
4640,ინიცივა
4641,ი/მ "ინგა მეტრეველი"
4642,ტტტ ჯგუფი
4643,დავით გეწაძე
4644,ს.ს."კასპიელექტროაპარატი"
4645,გაგიკ აივაზიანი
4646,გრანდ თრეიდი
4647,ლაშა ჩაფიჩაძე
4648,დავით გელაშვილი
4649,გრატისი
4650,შ.პ.ს.არტვუდი
4651,მეგალენდი
4652,პრესტიჟი
4653,არგ ჯგუფი
4654,შ.პ.ს. "სეისმომედეგობა+"
4655,დავით ჩიხლაძე
4656,ი/მ "ნუგზარ ციციანი"
4657,ბაგირმშენი
4658,შპს მინერალი
4659,ინდ. მეწარმე ,,ვაჟა გუგულაძე"
4660,თამაზი ნარგიზოვი
4661,ევერესტი
4662,სხეფი
4663,შპს კორამედი
4664,ინკლაინი
4665,ანჟელა ლობიანი
4666,დავით იაშვილი
4667,საქართველოს ეკონომისტთა ფორუმი
4668,ევროსოლუშენი
4669,ანა ჩიჩუა
4670,მშენინჟსერვისი
4671,ნიუ ბილდინგ 2012
4672,შპს გეო მშენ ჯგუფი
4673,ქეთ ტურს
4674,ლაზონა
4675,აუდიტი, კონსალტინგი და კომპანია
4676,GBCG
4677,ტარიელ აბესაძე
4678,შ.პ.ს. "ნაბო"
4679,ენერგოპლიუსი
4680,შ.პ.ს "მიგი"
4681,დიზაინკომპლექსი
4682,შპს "ბორჯომიგაზი"
4683,ვარვარა გვასალია
4684,იმედი - 2010
4685,შპს ფორმულა პროესკო ფროდაქშენი
4686,"ტელეკომპანია მზე"
4687,გაზეთი აჭარა და ადჟარია
4688,არმარი
4689,შპს ბრიტანული ცენტრი
4690,დკ
4691,საინფორმაციო სააგენტო "ივერონი"
4692,საიმედო
4693,მუნიციპალპროექტი
4694,შპს დასავლეთ საქგაზმშენი
4695,ინეზა ეგნატაშვილი
4696,შ.პ.ს. "საგო"
4697,წმინდა თევდორე აჭარელის სახელობის საკვირაო სკოლა
4698,ი/მ გურამი ბერიანიძე
4699,Z&G
4700,თ.ვ.გ და კომპანია
4701,ნუგზარი სიბოშვილი
4702,კამბისინე
4703,ვექტორი
4704,GORGIA-Z
4705,NEW STYLE
4706,გმმ  ჯგუფი
4707,გივი სიფრაშვილი
4708,ნატო აბესაძე
4709,აგროცენტრი
4710,დიჯითი
4711,შალვა ნაცვლიშვილი
4712,ნიუ ბილდ გრუპი
4713,ინდივიდუალური მეწარმე გია ნიბლაძე
4714,ეიდიელ&ტექნიკს
4715,გიორგი ჯგერენაია
4716,გიული კოღუა
4717,ლეკა77
4718,ი/მ "სიმონი ახალაძე"
4719,რამინ შაორშაძე
4720,დოდო ქასრაშვილი
4721,რამაზ მარგველაშვილი "ინტერიერი"
4722,"თეიმურაზ მარღია"
4723,SANEI GEORGIA
4724,ფ/პ გაგა მჟავანაძე
4725,ლიტერა
4726,თერაპიის სამეცნიერო-კვლევითი კლინიკა
4727,დავით მაჭარაშვილი
4728,ს.ს მ. ასათიანის სახელობის ფსიქიატრიის სამეცნიერო კვლევითი ინსტიტუტი
4729,მეზღვაურთა სამედიცინო ცენტრი
4730,ლევან ყურაშვილი
4731,დგთ
4732,გლობალ სექიურითი
4733,თემა
4734,ი/მ ლევან კოკაია
4735,ი.მ. რაულ ბოლქვაძე
4736,MART MAKERS
4737,"ატრიუმი"
4738,ნექსთ ბილდინგ
4739,დელტა სოფტვეარი
4740,ვიტელ ჯორჯია
4741,შპს "ეროულაინი"
4742,აჭარის თეატრალური საზოგადოება
4743,ავტო სტილი
4744,კედელი 2011
4745,''დიარონი''
4746,ალბერტი მამალაძე
4747,Proxor
4748,ედიკა ციკუტანია
4749,ზურაბ ბაბუნაშვილი
4750,მარატ იაილოიან
4751,აკაკი წერეთლის სახელმწიფო  ეუნივერსიტეტი
4752,ზ-სტუდია
4753,იბერფუდი
4754,კაბერი
4755,აუდიტ კონსულტანტ ექსპერტი
4756,ჯორჯიან ნიუ გრუპ
4757,ჩუქურთმა
4758,ფრიდონ ბერელიძე
4759,შპს AMG+
4760,თრანსლეით პლიუსი
4761,ინტერდიზაინ+
4762,შპს ”ინტეგრირებული ბიზნეს გადაწყვეტილებები”
4763,შპს ,,ექსაპი"
4764,ა(ა)იპ აჭარის ავტონომიური რესპუბლიკის საბრძოლო ხელოვნებათა კონფედერაცია
4765,ალბერტ ეტარიანი
4766,ბანა
4767,მერაბი  მეფარიშვილი
4768,ინტერგეოუნივერსალი
4769,ალგეთი2010
4770,უნივერსალი 2010
4771,შპს ,,ლებე"
4772,ეი სი პი სერვის
4773,შპს "ინჟპროექტმშენი"
4774,ალექსანდრე ბაკურაძე
4775,ფიზიკური პირი
4776,"საუნჯე+"
4777,შპს''GEOTURXXI''
4778,ი/მ გოჩა გაბრუაშვილი
4779,,,ალაზანი"
4780,ავგრუპი
4781,ნიკოლოზ გურგენიძე
4782,დაჩი პლიუსი
4783,მამუკა ალანია
4784,გიკო 1
4785,"ნალი და კომპანია"
4786,შპს რელე+
4787,ოქროს ხელი
4788,ი.მ. გურამ აბულაძე
4789,შპს"გიობარი"
4790,ტექნო-პროგრეს-სერვისი
4791,ფრიდონ ტაბატაძე
4792,მიხეილ ახობაძე
4793,ირინა გორგოძე
4794,ფონდიბარბალე
4795,ნესტანი ანდღულაძე
4796,გრინვოლდი
4797,თელავის ინფრასტრუქტურისა და უზრუნველყოფის სამმართველო
4798,საექსპერტოაუდიტორული ფირმა "არალკ"
4799,ჯეო ტექ სერვისი
4800,ლაშა კახნიაშვილი
4801,ელკომალიანსი
4802,გუმბათი-1
4803,მერაბ მარგოშვილი
4804,ლერი ბერაძე
4805,BTG
4806,ი/მ " გოჩა ჩოხელიშვილი"
4807,შპს ,,ორქიდეა+"
4808,ბაზმა
4809,შპს "ბათუმი ბრაზერს"
4810,ლაშა ხელაძე
4811,პოლიგრაფისტი
4812,პრეპრინტი
4813,პრაიმ ქემიქალსი
4814,შ.პ.ს ტექნო ბუმი
4815,ჯეირან გვიჩიანი
4816,ხომლი ენ
4817,ენსითიმ
4818,თენგიზ ცეკვავა
4819,angara
4820,შ.პ.ს "ვენდინგ ჯორჯია"
4821,ედვარდ მხითარიან
4822,ი/მ არმან პოგოსიან
4823,ანთილი
4824,საოფისე ავეჯი 2009
4825,კახა ბობოხიძე
4826,ი/მ ტარიელ მაკარიძე
4827,ჯეო & კომპანი
4828,გიორგი გელაშვილი
4829,სსიპ აჭარის ავტონომიური რესპუბლიკის სოფლის მეურნეობის სამინისტროს ლაბორატორია
4830,შ.პ.ს ინვესტ გროუპ
4831,ი.მ „მიხეილ ჩანქსელიანი“
4832,ოთარი თედიაშვილი
4833,საზღვაო ტექსერვისი
4834,გიორგი2005
4835,ი/მ თ.ობგაიძე
4836,სასტუმრო ამბასადორი
4837,შ.პ.ს "უშბა"
4838,ჯოუზი
4839,კონტინენტალ მეიქერი
4840,დავით ჯოლია
4841,უშანგი გაბაძე
4842,ი.მ. შოთა ცერცვაძე
4843,შპს „ოის“
4844,,,ბესარიონ ღადალაშვილი"
4845,ბავშვი და გარმეო
4846,დედათა და ბავშვთა სამკურნალო-პროფილაქტიკური ცენტრი
4847,გიორგი  ტატიაშვილი
4848,ზუგომშენი
4849,გეო+
4850,ჭითავა დიმა
4851,INOKSAN MUTFAK SAN.TIC. A.S.
4852,მგმ კომპანია
4853,საქლპმშენი
4854,ი/მ "მამუკა ჩალაძე"
4855,ინდ მეწარმე გივი მაისურაძე
4856,ტალახაძე გიორგი
4857,ბორან სოფქიმია
4858,ნიკოლოზ მაღლაკელიძე
4859,შ.პ.ს. "ინსტიტუტი მეტალურგპროექტი"
4860,იმ ლელა კეჟერაძე
4861,კოლხი
4862,გამაპრინტ
4863,წალენჯიხის საგზაო
4864,ი/მ ვახტანგ ლონდარიძე
4865,ბესიკი კანთელაძე
4866,გიორგი ჯაჯანიძე
4867,რაპიდ ინჯინიირინგ & კონსტრაკშენ
4868,"სამშენებლო კომპანია ავტობანი"
4869,ლოლი
4870,შპს მარი1990
4871,ფრიდონ აბულაშვილი
4872,ი/მეწარმე ,,დავით მდივნიშვილი"
4873,Batumi vivacomputers
4874,ინოვეითივ სისტემს მენეჯმენტი
4875,სიესტა
4876,ჯორჯია-დათა
4877,საინჟგეო
4878,ლაშა გოცაძე
4879,ი/მ ბორის აჩელაშვილი
4880,აუთდორ მედია ჰაუსი
4881,ტექ–სერვისი
4882,გოირგი-2004
4883,ლასკერი
4884,თნმ ჯგუფი
4885,ციფრული სამყარო
4886,ბესიკი ჭიღლაძე
4887,აკაკი სირაძე
4888,თეიმურაზ მინდიაშვილი
4889,შპს აუდიოლოგიის ეროვნული ცენტრი
4890,დავითი მაჩიტიძე
4891,ვახტანგ გავაშელი
4892,არტ ბათუმი
4893,შ.პ.ს ოცნება
4894,კახაბერ დევაძე
4895,მოდელ1
4896,შპს"გზა"
4897,ჯ-სერვისი
4898,შპს "დ.ინტერპროექტი"
4899,შპს კოკს კონსალტი-ს საქართველოს ფილიალი
4900,ჯანო საჯაია
4901,სს "რუსთავგაზი"
4902,მიხეილ მგალობლიშვილი
4903,შპს ბ.თ.მშენებელი
4904,თეონა ხაბაშვილი
4905,თამარი ყიფიანი
4906,შ.პ.ს. ლიზი-05
4907,შპს ნიუკას ტრეინინგ &amp; კონსალტინგ
4908,მედიკალ სოფტი
4909,ვასილ ბერიშვილი
4910,ჯორჯიან ბეიქერს
4911,ხელოვნებისა და კულტურის ცენტრი
4912,ზუგდიდის თემის განვითარების ცენტრი  CDC
4913,ვახტანგი კაპანაძე
4914,შ.პ.ს. მ.გ
4915,შპს კენტავრი
4916,თეიმურაზ ჯიშკარიანი
4917,გოჩა ჩიხლაძე
4918,ეკონომიკა-აუდიტი
4919,კალოიანი და აუდიტკომპანია
4920,შპს ჯორჯიან გაზი +
4921,შოთა ღამბაშიძე
4922,შპს ოთო რესორ
4923,მაია ჭყონია
4924,ზკპლასტი
4925,გიორგი ხუჭუა
4926,ავთანდილ გურაბანიძე
4927,შპს G&N company
4928,ვლადიმერ დანიელიძე
4929,ი/მ "აქვსენტ ფილფანი"
4930,შპს არაგვი
4931,შპს მოდერნ არტ
4932,შპს რედ ინკ სტუდიო
4933,თორთლაძე და კომპანია
4934,თამაზი ხაჩიძე
4935,საქართველოს საბიბლიოთეკო ასოციაცია
4936,ელგუჯა გოგიაშვილი
4937,ვარაზდატ ღაზარიან
4938,ირაკლი გელეიშვილი
4939,შპს მამული-2004
4940,შპს მუხტი
4941,ღომა 3+
4942,ბათუმის ხელოვანთა სახლი-არგანი
4943,გონიო 2005
4944,ალექსანდრე ნადარეიშვილი
4945,მერი ელენ ჩეთვინ
4946,შპს პრინტ მედია
4947,ასლან მუსაევი
4948,დავითი წერეთელი
4949,"ივაკო"
4950,ინტერტექნიკსი
4951,შპს დაგი 2010
4952,მახათა-7
4953,შპს კი გრუპი
4954,ჯოყოლა ჩეგიანი
4955,ინგა დევრიშაძე
4956,ვლადიმერ ნიჟარაძე
4957,ბრჯენი
4958,შპს ჯი თი ჯი
4959,შპს ირ-სტანდარტი
4960,ახალი გზა
4961,შპს პომპა-გეო
4962,ნატალია გოგიაშვილი PROJECT+
4963,შ.პ.ს ,,სს ტრესტი № 6''
4964,ეი&ბი სერვისის
4965,შპს ქართული ეროვნული ტანსაცმელების საამქრო არსენა
4966,შპსმოდერნი
4967,ბორის ოსიპოვი
4968,მერაბ მემანიშვილი
4969,გოჩა ღუდუშაური
4970,რაფი სიმონიან
4971,მამუკა გვარამაძე
4972,ტიტანი
4973,დიმიტრი-3
4974,ლატი+
4975,დავით თოდუა
4976,კობა ჭოლაძე
4977,სვეტლანა ხომერიკი
4978,აჭარის არ რეგიონალური მინი ფეხბურთის ფედერაცია
4979,შპს კაპიტალ+
4980,შპს კაპტო დიზაინი
4981,აუდიტორული ფირმა პულსი-XXI
4982,შპს ქართული საშემფასებლო კომპანია
4983,შპს ივენთს
4984,ი/მ გელა ჯაბანაშვილი
4985,ჰამლეტ ტვილდიანი
4986,სს სარინი
4987,კავტრანსპროექტი
4988,როინ ნადირაშვილი
4989,აბგ
4990,დავით გოგიაშვილი
4991,ზაზა პეტრიაშვილი
4992,შპს REVVER
4993,დავით ხუჯაძე
4994,ნიკოლოზ იაშვილი
4995,კონცეპტუალსტუდიო
4996,საგზაო-19
4997,შპს ირაო არტ
4998,ჯი არ სი
4999,შპს Z&S association
5000,შპს ბაიარტური
5001,შინაშხარჰის ფილიალი საქართველოში
5002,საქჰიდროენერგომშენი
5003,სვეტლანა ყურშუბაძე
5004,დიდგორი
5005,ნათია კუპატაძე
5006,მაკა ჯოხაძე
5007,შპს კოპოს ელექტრო
5008,"ლუსულა"
5009,იოსებ მეხაშიშვილი
5010,ქეთევანი ჩართოლანი
5011,ჯორჯია-საიდე
5012,ისიდორე რაზმაძე
5013,ბი-ეს-სი ელკაბელ ინკ
5014,შორენა ცირეკიძე
5015,შოთა ფუტკარაძე
5016,შპს სანდო
5017,მალხაზი ბაძგარაძე
5018,ირაკლი გელოზია
5019,ვანო მუნჭავა
5020,ვასილ მჭედლიძე
5021,შპს არტ-ფაქტორი
5022,შპს Pilgrim Catering
5023,ავთანდილ ვარდუკაძე
5024,როლანდა ლაპიაშვილი
5025,სანდო2009
5026,თამაზი ბეგიაშვილი
5027,მანანა დეკანაძე
5028,შ.პ.ს. გამა კომპიუტერსი
5029,პროექტების და ხარჯთაღრიცხვის ექსპერტიზა
5030,საქართველოს შსს აკადემია
5031,დარა ჯგუფი
5032,მერმისი
5033,შპს "სკინჩი"
5034,სს ლიბერთი ბანკი
5035,ნასა ჯორჯია
5036,ციური ენაგელი
5037,გოჩა კახაშვილი
5038,''თენგიზ ღუბელაძე''
5039,ჯი-ემ ინვესტ ჯორჯია
5040,Е2Е4
5041,დელტამედი
5042,GEOLABTEST CENTER
5043,VEBSTIL
5044,კულა
5045,სიმონ მაისურაძე
5046,ჯორჯიან ჯენესის
5047,"ტექსერვისცენტრი"
5048,მირან აბგარიანი
5049,ი/მ ამირან დავითაძე
5050,სავანე
5051,შპს მერი პოპინსი +
5052,ევრო-ინვესტი
5053,შპს არეალი
5054,ზურაბ გელაშვილი 01008029092
5055,დავით ვაშაყმაძე
5056,ი/მ კირილე ჯანელიძე
5057,გლობალ ენერგეტიკი
5058,GLOBAL CONSULTING
5059,"ზაქარია მარგიანი"
5060,შ.პ.ს ბათუმის ბავშვთა საფეხბურთო კომპლექსი ,,ადელი"
5061,,,რონი და კომპანია"
5062,როინ ტერტერაშვილი
5063,ნაით - ლაითი
5064,ავთანდილ ჟღენტი
5065,ფაზისი
5066,D-MINERAL
5067,აბა ჯგუფი
5068,სი-ექსპრესი
5069,ენერგოსექტორმშენი
5070,კეთილმოწყობა
5071,შ.პ.ს. "ორგსერვისი"
5072,სინგულარ ჯგუფი
5073,შპს იკარუსი
5074,(ი/მ) ჯაბა ომიაძე
5075,ჯი ენ ემი
5076,Stromus
5077,შ.პ.ს. იმედი თე
5078,ბიზოლ ჯორჯია
5079,ლევანი შარაბიძე
5080,შ.პ.ს. ”ემჯი მოტორსი”
5081,სვეტი
5082,სამშენებლო კომპანია ოდი
5083,მანანა
5084,უჩა ქაჩლიშვილი
5085,დედაენა 1978
5086,შპს ,,ცისკარი"
5087,ჯი-მარსი
5088,levani.
5089,ივერია 2011
5090,ზურა ტატიშვილი
5091,რეზო სარია
5092,დემურ კალანდია
5093,ათენა
5094,კახეთის ბარაქა
5095,ზაალი ფირცხალავა
5096,შპს " ბიოლენდი "
5097,სანი გრუპი
5098,აი-ეს-აი ავტო
5099,შპს ალგეთელები
5100,შორენა ჯაფარიძე
5101,იგა +
5102,მშენებელი-6
5103,ვალერი ბალიაშვილი
5104,ბაო-2007
5105,ლორფინო
5106,მეგზევე - 2010
5107,გამომცემლობა "უსტარი"
5108,დინო7
5109,ირაკლი ჯაფარიძე
5110,პრინტკომი
5111,ალფალაბი
5112,გუგო-ინტექსი
5113,ფახრად ამირასლანოვი
5114,შპს ''თიგო"
5115,რამაზი აკობაშვილი
5116,''სერგო დარასელია''
5117,ვალერიან დავითური
5118,შ.პ.ს. "ევროტექნოლოგიები"
5119,შპს "ელ ენერგო სერვისი"
5120,მასტერ საინ
5121,ლასკარ-იმპექსი
5122,დავით ბერძენიშვილი
5123,GLL
5124,საკანცელარიო სამყარო
5125,შპს "სანი"
5126,გენადი პაპალაშვილი
5127,ნოდარი ქეთელაური
5128,ი.მ. გივი შუბითიძე
5129,ინდივიდუალური მეწარმე ,,თემურ ურიდია"
5130,შოთა თურქაძე
5131,იბერია 2
5132,ჯი თი პლიუს
5133,ი/მ ირაკლი ტურაბელიძე
5134,ავთანდილ ფურცელაძე
5135,ბიგ ჯორჯია
5136,თენიგიზი ჯაბუა
5137,სს სამშენებლო საწარმო გაერთიანება იმერეთი
5138,ვალერიან ბაირამაშვილი
5139,მზია ეზუგბაია
5140,აზატ  აგჯოიან
5141,ალიკო ფიფია
5142,ბექა დურგლიშვილი
5143,ლევილი 1
5144,ზვივა
5145,პეგასი ჯგუფი
5146,მიხეილ ჭელიძე
5147,პეგასი
5148,ლია ბუიძე
5149,ეგრისი 11
5150,ი/მ ნიკოლოზ მალაზონია
5151,გიზო კორთხონჯია
5152,მალხაზიბოჭორიშვილი
5153,კოდაკი
5154,ისლამ მირზოიანი
5155,Thalheimer Kühlung GmbH & Co. KG
5156,დარჩი
5157,შპს მმი-XXI
5158,წულაძე ქანდაკება
5159,ინგა ფიდლერი
5160,ბორაკო
5161,ჯეო ტრანს 2009
5162,აუდიტ-კლასიკი
5163,ვაჟა კარელიძე
5164,შპს. "მშენებლობის პროექტების ექსპერტიზა
5165,ჯონდო ტილკავაშვილი
5166,ნანა თურმანიძე
5167,რამი
5168,ელიტ-პაპერი
5169,ინდ. მეწარმე ზაალ თურქაძე
5170,შპს ,,მომსახურება 2010"
5171,გიორგი ლალიაშვილი
5172,კახა კახნიაშვილი
5173,ნ-იკა
5174,ი/მ თამარ მაისურაძე
5175,ცისანა ნიკოლეიშვილი
5176,ზაზა ოსაძე
5177,კინგსფერ ჯორჯია
5178,იმპ-იქსი
5179,შპს გეო-რენჯერ
5180,ჯიმშერ გიორბელიძე
5181,ქიმსერვისი
5182,სარეკლამო კომპანია "საყვირი"
5183,თორნიკე ტყეშელაშვილი
5184,გრინ ჯორჯია
5185,ქუთაისის ავტომექანიკური ქარხანა
5186,დავით ლომიძე
5187,შპს ,,გეზი"
5188,აპექსი 2009
5189,შპს "GL"
5190,GOAL+
5191,"ლამფალაში"
5192,კახი ჯგუფი
5193,ალიანსი-2007
5194,"მესტიის კომუნალური მეურნეობა"
5195,საკანცელარიო სახლი
5196,ინსორსი
5197,გია შიუკაშვილი
5198,სერგო წულიაშვილი
5199,შპს "აკაცია"
5200,ლელი ფერაძე
5201,შ.პ.ს. ვესტ-ცენტრი
5202,დავით ჯავახიშვილი
5203,ი/მ  "ვრეჟ  არუტიუნიან"
5204,დაცვისა და უსაფრთხოების ელიტარული სამსახური გისსონი
5205,ივანე ბაწაშვილი
5206,რამაზ რიჟვაძე
5207,ლიანა გელაძე
5208,ი/მ "ამირან თევდორაძე"
5209,მოდერნი 2011
5210,ზურაბ გიკაშვილი
5211,ი/მ ხათუნა მღებრიშვილი
5212,სავაჭრო-სამრეწველო პალატა
5213,მთარგმნელტა ჯგუფი
5214,ნომინალი
5215,იგორ შეროზია
5216,შპს"ლიდერი"
5217,ნატექსი
5218,კ&კ
5219,მონოლითი
5220,მეგაგარანტი
5221,იკოდომოსი
5222,ალგისტუდიო
5223,ალექსანდრე დარსაველიძე
5224,ბი ენდ თი ლოჯისტიკ
5225,ჯეოორთო
5226,GARANTI XI
5227,ზოია შაორშაძე
5228,შპს ე.ს. "Geo-Bel"
5229,ჯორჯიან გრუპი
5230,ნელი მოდებაძე
5231,თეიმურაზ დიასამიძე
5232,შპს "საი გლობალ ჯორჯია"
5233,შპს "ფესტ ჯგუფი"
5234,შპს"ჰიდრო და საინჟინრო გეოლოგია 2011"
5235,გურამ სარალიძე
5236,სანი ჯორჯია
5237,როდო პოლისი
5238,ჯამბული გაბრავა
5239,სს საჩხერეგაზი
5240,ლუკამშენი
5241,მამუკა მეტრეველი
5242,ახალშენი
5243,შპს სანდრო & company
5244,ი/მ ირაკლი დავითულიანი
5245,ექსპრეს მშენებელი
5246,ემზარ სახამბერიძე
5247,ილიონი
5248,ჯიტრონიკი
5249,ისტ ფარმა
5250,ახმეტაგამწვანება
5251,ბემონი
5252,სახანძრო სიგნალიზაცია ნაპერწკალი
5253,გარანტი-აუდიტი
5254,GEORGIAN TRADING COMPANY
5255,მიქსი
5256,რაჩიკ სუმბათიანი
5257,ვიქტორ ჯამბაზიშვილი
5258,დ.ლ. აქსისი +
5259,"მიმი"
