42513210,მაცივარ-ვიტრინები
42513220,დახლ-მაცივრები
42513290,კომერციული დანიშნულების სამაცივრე დანადგარები
42514000,გაზების გასაფილტრი და გასაწმენდი მანქანა-დანადგარები და აპარატურა
42514200,ჰაერისა და გაზის ელექტროსტატიკური გამწმენდები
42514300,საფილტრი აპარატურა
42514310,ჰაერის ფილტრები
42514320,გაზის ფილტრები
42515000,რაიონული თბოცენტრალები
42520000,სავენტილაციო დანადგარი
42521000,კვამლსადენი მოწყობილობა
42522000,არასაოჯახო გამოყენების ვენტილატორები
42522100,ვენტილატორების ნაწილები
42530000,სამაცივრე და საყინულე დანადგარების ნაწილები და თბოტუმბოები
42531000,სამაცივრე დანადგარების ნაწილები
42532000,საყინულე დანადგარების ნაწილები
42533000,თბოტუმბოების ნაწილები
42600000,ჩარხები
42610000,ლაზერული მართვის ჩარხები და ლითონის დასამუშავებელი ცენტრები
42611000,სპეციალური დანიშნულების ჩარხები
42612000,ლითონის დასამუშავებელი ცენტრები
42612100,ჰორიზონტალურღერძიანი ლითონის დასამუშავებელი ცენტრები
42612200,ვერტიკალურღერძიანი ლითონის დასამუშავებელი ცენტრები
42620000,სახარატო საბურღი და სახერხი ჩარხები
42621000,სახარატო ჩარხები
42621100,ციფრულ-პროგრამული მართვის ტიპის სახარატო ჩარხები
42622000,ხრახნსაჭრელი და საბურღი დაზგები
42623000,საღარავი ჩარხები
42630000,ლითონდასამუშავებელი ჩარხები
42631000,ლითონის საპრიალებელი დანადგარები
42632000,ლითონდასამუშავებელი მექანიკური ჩარხები ციფრული პროგრამული მართვით
42633000,მოსაღუნი დასაკეცი გასასწორებელი ან გასაბრტყელებელი მანქანები
42634000,საჭედი მანქანები
42635000,საშტამპავი მანქანები
42636000,წნეხები
42636100,ჰიდრავლიკური წნეხები
42637000,საბურღი სახარატო და საღარავი ჩარხები
42637100,ლითონის საბურღი ჩარხები
42637200,ლითონის სახვრეტი ჩარხები
42637300,ლითონის საღარავი ჩარხები
42638000,მრავალფუნქციური ლითონდასამუშავებელი ჩარხები
42640000,მყარი მასალების გარდა ლითონისა დასამუშავებელი ჩარხები
42641000,ქვის კერამიკის ბეტონის ან მინის დასაამუშავებელი ჩარხები
42641100,ქვის დასამუშავებელი ჩარხები
42641200,კერამიკის დასამუშავებელი ჩარხები
42641300,ბეტონის დასამუშავებელი ჩარხები
42641400,მინის დასამუშავებელი ჩარხები
42642000,ხის ძვლის კორპის მყარი რეზინის ან პლასტმასის დასამუშავებელი ჩარხები
42642100,ხის დასამუშავებელი ჩარხები
42642200,ძვლის დასამუშავებელი ჩარხები
42642300,კორპის დასამუშავებელი ჩარხები
42642400,მყარი რეზინის დასამუშავებელი ჩარხები
42642500,პლასტმასის დასამუშავებელი ჩარხები
42650000,პნევმატური ან ძრავიანი ხელსაწყოები/იარაღები
42651000,პნევმატური ხელსაწყოები/იარაღები
42652000,ელექტრომექანიკური ხელსაწყოები
42660000,სარჩილავი ან მყარი მასალით სარჩილავი და შესადუღებელი ხელსაწყოები ზედაპირის თერმოდამუშავებისა და ცხელი გაფრქვევის მანქანები და მოწყობილობები
42661000,სარჩილავი ან მყარი მასალით სარჩილავი მოწყობილობები
42661100,სარჩილავი მოწყობილობები
42661200,მყარი მასალით სარჩილავი მოწყობილობები
42662000,შესადუღებელი მოწყობილობები
42662100,ელექტროშესადუღებელი მოწყობილობები
42662200,არაელექტროშესადუღებელი მოწყობილობები
42663000,ზედაპირის თერმოდამუშავების მოწყობილობები
42664000,სადნობი მოწყობილობები
42664100,პლასტმასის სადნობი მოწყობილობები
42665000,ლითონმფრქვევი დანადგარი
42670000,მექანიკური ჩარხების ნაწილები და აქსესუარები
42671000,ინსტრუმენტების/ხელსაწყოების დამჭერები
42671100,ლაბორატორიული ხელსაწყოების დამჭერები
42671110,წყლის თერმოსტატის სინჯარების ჩასადებები
42672000,დეტალების ჩარხზე დასამაგრებელი მოწყობილობები
42673000,ჩარხებზე მისამაგრებელი სპეციალური გამყოფი მოწყობილობები
42674000,ლითონდასამუშავებელი ჩარხების ნაწილები და აქსესუარები
42675000,მყარი მასალების დასამუშავებელი ჩარხების ნაწილები და აქსესუარები
42675100,ბენზოხერხის ნაწილები
42676000,ხელსაწყოების/ხელის იარაღების ნაწილები
42677000,პნევმატური ხელსაწყოების ნაწილები
42700000,ქსოვილების ტანსაცმლისა და ტყავის წარმოების მანქანა-დანადგარები
42710000,საფეიქრო მრეწველობის მანქანა-დანადგარები
42711000,ხელოვნური ბოჭკოს დასამუშავებელი მანქანა-დანადგარები
42712000,ძაფის საგრეხი დაზგები
42713000,საქსოვი დაზგები
42714000,საქსოვი მანქანები
42715000,საკერავი მანქანები
42716000,თეთრეულის სარეცხი მშრალი წმენდისა და საშრობი მანქანები
42716100,სარეცხი დანადგარები
42716110,სარეცხი მოწყობილობები
42716120,სარეცხი მანქანები
42716130,მშრალი წმენდის მანქანები
42716200,საშრობი მანქანები
42717000,თეთრეულის დასაუთოებელი და დასაკეცი მოწყობილობები
42717100,თეთრეულის დასაკეცი მოწყობილობები
42718000,საფეიქრო ნაწარმის გასაფორმებელი მოწყობილობები
42718100,საუთოო მანქანები
42718200,საუთოო წნეხები
42720000,ქსოვილებისა და ტანსაცმლის წარმოების მანქანა-დანადგარების ნაწილები
42800000,ქაღალდის ან მუყაოს საწარმოებელი მანქანა-დანადგარები
42810000,ქაღალდის ან მუყაოს საწარმოებელი მანქანა-დანადგარების ნაწილები
42900000,სხვადასხვა ზოგადი და სპეციალური დანიშნულების მანქანა-დანადგარები
42910000,გამოსახდელი (სადისტილაციო) საფილტრავი ან გასაწმენდი აპარატურა
42912000,სითხის გასაფილტრი ან გასაწმენდი დანადგარები და აპარატურა
42912100,სითხის გასაფილტრი დანადგარები და აპარატურა
42912110,საბურღი ხსნარის გასაფილტრი აპარატურა
42912120,ჰიდროციკლონური დანადგარები
42912130,სასმელების გასაფილტრი და გასაწმენდი აპარატურა
42912300,წყლის გასაფილტრი და გასაწმენდი დანადგარები და აპარატურა
42912310,წყლის გასაფილტრი აპარატურა
42912320,დეაერაციის აპარატურა
42912330,წყლის გასაწმენდი აპარატურა
42912340,წყლის გასამტკნარებელი მოწყობილობა
42912350,გამფილტრავი დანადგარების აღჭურვილობა
42913000,ზეთის ბენზინისა და შემავალი ჰაერის ფილტრები
42913300,ზეთის ფილტრები
42913400,ბენზინის ფილტრები
42913500,შემავალი ჰაერის ფილტრები
42914000,გადამამუშავებელი მოწყობილობები
42920000,ბოთლების სარეცხი შემფუთველი ამწონი და გამფრქვევი მანქანები
42921000,ბოთლების ან სხვა კონტეინერების სარეცხი ასავსები შემფუთველი ან გამხვევი მანქანები
42921100,ბოთლების ან სხვა კონტეინერების სარეცხი ან საშრობი მანქანები
42921200,ბოთლების ქილების ან სხვა კონტეინერების ასავსები ან დასაცობი მანქანები
42921300,შემფუთველი ან გამხვევი მანქანები
42921310,ლენტის შემოსაკრავი მანქანები
42921320,შემფუთველი მანქანები
42921330,გამხვევი მანქანები
42923000,ამწონი მანქანები და სასწორები
42923100,ამწონი მანქანები
42923110,საწონები
42923200,სასწორები
42923210,მაღაზიის სასწორები
42923220,საქონლის უწყვეტი აწონვის სასწორი
42923230,საკონტროლო სასწორი
42930000,ცენტრიფუგები კალანდრირებისა და სავაჭრო ავტომატები
42931000,ცენტრიფუგები
42931100,ლაბორატორიული ცენტრიფუგები და აქსესუარები
42931110,იატაკზე დასადგმელი ცენტრიფუგები
42931120,მაგიდის ცენტრიფუგები
42931130,ცენტრიფუგის ცობოლები/მილისები
42931140,მბრუნავი მოწყობილობა ცენტრიფუგებისათვის
42932000,კალანდრირების დანადგარები
42932100,კეგელის მანქანები
42933000,სავაჭრო მანქანები (ავტომატები)
42933100,სავაჭრო ავტომატები ჰიგიენური ასორტიმენტით
42933200,სავაჭრო ავტომატები მარკებით
42933300,საქონლის ავტომატური დისპენსერები
42940000,მასალების თერმულად დასამუშავებელი დანადგარები
42941000,გაზის თერმულად დასამუშავებელი დანადგარები
42942000,ღუმელები და აქსესუარები
42942200,ვაკუუმური ღუმელები
42943000,თერმოსტატული აბაზანები და აქსესუარები
42943100,საგრილებელი სპირალები
42943200,ულტრაბგერითი აბაზანები
42943210,ჩასაშვები თერმოსტატები
42943300,ჩასაშვები ქულერები/საგრილებლები
42943400,საცივებელი და საცივებელ-გამაცხელებელი ცირკულატორები
42943500,რეცირკულაციური ქულერები/საგრილებლები
42943600,მაღალი ტემპერატურის ცირკულატორები
42943700,გამაცხელებელი ცირკულატორები
42943710,აბაზანის საფარები
42950000,ზოგადი დანიშნულების დანადგარების ნაწილები
42952000,ცენტრიფუგების ნაწილები
42953000,კალანდრირების ავტომატების ნაწილები
42954000,ლამინირების მანქანების ნაწილები
42955000,საფილტრი დანადგარების ნაწილები
42956000,საწმენდი დანადგარების ნაწილები
42957000,გამფრქვევი მანქანების ნაწილები
42958000,ამწონი მანქანების საწონები
42959000,არასაოჯახო დანიშნულების ჭურჭლის სარეცხი მანქანები
42960000,მართვისა და კონტროლის სისტემები საბეჭდი და გრაფიკული მოწყობილობები ორგტექნიკა და ინფორმაციის დამუშავების მოწყობილობები
42961000,მართვისა და კონტროლის სისტემები
42961100,წვდომის კონტროლის სისტემა
42961200,სკადა ან ეკვივალენტური სისტემა
42961300,ავტომობილის ადგილმდებარეობის დასადგენი სისტემა
42961400,სადისპეტჩერო სისტემა
42962000,საბეჭდი და გრაფიკული მოწყობილობები
42962100,ფირის საბეჭდი სისტემა
42962200,საბეჭდი პრესი
42962300,გრაფიკული მასალის დამუშავების ავტომატიზებული სამუშაო ადგილები
42962400,ჰექტოგრაფები
42962500,გრავირების მანქანები
42963000,მონეტების სატვიფრი/საჭრელი ჩარხები
42964000,ორგტექნიკა
42965000,ინფორმაციის დასამუშავებელი მოწყობილობები
42965100,საწყობის მართვის სისტემა
42965110,სასაწყობო სისტემა
42967000,მართვის მოწყობილობა
42967100,დისტანციური მართვის ციფრული ბლოკი
42968000,დისპენსერები
42968100,სასმელების დისპენსერები
42968200,ჰიგიენური საშუალებების დისპენსერები
42968300,ტუალეტის ქაღალდის მოსახევი აპარატები
42970000,ჭურჭლის სარეცხი მანქანებისა და საწმენდი ასავსები შესაფუთი ან გასახვევი მანქანების ნაწილები
42971000,ჭურჭლის სარეცხი მანქანების ნაწილები
42972000,საწმენდი მანქანების ნაწილები
42973000,ასავსები მანქანების ნაწილები
42974000,შესაფუთი მანქანების ნაწილები
42975000,გასახვევი მანქანების ნაწილები
42980000,გაზის გენერატორები
42981000,ოზონის გენერატორები
42990000,სპეციალური დანიშნულების სხვადასხვა დანადგარი
42991000,ქაღალდის დასამზადებელი საბეჭდი და საამკინძაო მოწყობილობები და მათი ნაწილები
42991100,საამკინძაო დანადგარები
42991110,ბროშურირების დანადგარები
42991200,საბეჭდი მოწყობილობები
42991210,ოფსეტური ბეჭდვის მოწყობილობები
42991220,ასოთამწყობი მანქანები
42991230,ბილეთების საბეჭდი მოწყობილობები
42991300,ფოტოამწყობი მანქანები
42991400,ხის ქაღალდის მასის ქაღალდის ან მუყაოს საშრობები
42991500,საბეჭდი ან საამკინძაო მანქანების ნაწილები
42992000,სპეციალური დანიშნულების ელექტროსაქონელი
42992100,ფარადეის გალია
42992200,სურდოკამერები
42992300,ელექტრომაგნიტური ტალღების შთანმთქმელი მასალა
42993000,ქიმიური მრეწველობის მოწყობილობები
42993100,ქლორინატორები
42993200,დოზატორი დანადგარები
42994000,კაუჩუკისა და პლასტმასის დასამუშავებელი მოწყობილობები
42994100,პლასტმასის ფანჯრებისა და ჩარჩოების წარმოებაში გამოსაყენებელი დანადგარები
42994200,პლასტმასის დასამუშავებელი მოწყობილობები
42994220,აქსესუარები ლამინირებისათვის
42994230,ლამინატორები
42995000,სხვადასხვა სახის საწმენდი მანქანები
42995100,ტუნელური/ცილინდრული სარეცხი მანქანები
42995200,ზღვის ნაპირის (პლაჟის) საწმენდი მანქანები
42996000,ჩამდინარე წყლების გამწმენდი დანადგარები
42996100,ნაგვის დასაქუცმაცებელი მოწყობილობა
42996110,დასაქუცმაცებელი მოწყობილობა ჩამდინარე წყლებისთვის
42996200,ჩამდინარე წყლების წნეხები
42996300,საფხეკები
42996400,მოსარევი საშუალებები
42996500,ჩამდინარე წყლების ფილტრები
42996600,საოქსიგენაციო/ჟანგბადით გასამდიდრებელი მოწყობილობა
42996700,სალექარი/საწდომი
42996800,დასალექი ავზები
42996900,შლამის დასამუშავებელი მოწყობილობა
42997000,მილსადენების მოწყობილობა
42997100,მილსადენების შიდა ზედაპირის შესამოწმებელი მოწყობილობა
42997200,მილსადენების შიდა ზედაპირის გასაწმენდი მოწყობილობა
42997300,სამრეწველო რობოტები
42998000,ქვესადგამების ასაწევი სისტემა
42998100,ქვესადგამების მოსაცილებელი სისტემა
42999000,არასაოჯახო დანიშნულების მტვერსასრუტები და იატაკის საპრიალებლები
42999100,არასაოჯახო დანიშნულების მტვერსასრუტები
42999200,არასაოჯახო დანიშნულების იატაკის საპრიალებლები
42999300,არასაოჯახო დანიშნულების მტვერსასრუტების ნაწილები
42999400,არასაოჯახო დანიშნულების იატაკის საპრიალებლების ნაწილები
43000000,სამთო და სამტეხლო მანქანები სამშენებლო მოწყობილობა
43100000,სამთო მანქანა-დანადგარები
43120000,ქვანახშირის ან ქანების საჭრელი მოწყობილობები გვირაბების სათხრელი მოწყობილობები და საბურღი ან საჭაბურღილე მანქანები
43121000,ჭაბურღილის სათხრელი დანადგარები
43121100,ჭაბურღილის საექსპლუატაციო მოწყობილობა
43121200,წყლის გამოსაცალკევებელი სვეტის ქურო
43121300,ჭაბურღილის დასასრულებელი მოწყობილობა
43121400,ჭაბურღილის ტექნიკური მომსახურების მოწყობილობა
43121500,ჭაბურღილის საკონტროლო-გამზომი მოწყობილობა
43121600,ჭავლის ამოხეთქვის საწინააღმდეგო აპარატურა
43122000,ქვანახშირის ან ქანების საჭრელი მოწყობილობები
43123000,გვირაბის სათხრელი მოწყობილობები
43124000,საბურღი დანადგარები
43124100,ჰორიზონტალური ბურღვის მოწყობილობა
43124900,ქანების საბურღი მოწყობილობები
43125000,??????????????????????????????????????
43130000,საბურღი მოწყობილობები
43131000,საზღვაო საწარმოო პლატფორმები
43131100,საზღვაო აღჭურვილობა
43131200,საზღვაო საბურღი დანადგარი
43132000,ნავთობმომპოვებელი მოწყობილობები
43132100,საბურღი დანადგარები
43132200,საბურღი დანადგარი
43132300,ბურღები
43132400,აღჭურვილობა მილსადენებისთვის
43132500,მილსადენების დასაკიდებელი მოწყობილობები
43133000,ნავთობის პლატფორმების მოწყობილობები
43133100,სალიანდაგო ორძელები
43133200,მოსრიალე მოდულები
43134000,ნავთობსარეწი დანადგარები
43134100,ჭაბურღილში ჩასაშვები ტუმბო
43135000,წყალქვეშა მოწყობილობები
43135100,მართვის წყალქვეშა სისტემები
43136000,ვერტიკალური ბურღვის მოწყობილობები
43140000,შახტების მობილური ჰიდრავლიკური ბურჯები
43200000,მიწის სათხრელი და სახაპავი მანქანები და მათი (მათთან დაკავშირებული) ნაწილები
43210000,მიწის სათხრელი მანქანები
43211000,ბულდოზერები
43212000,ბულდოზერები ნიჩბის ცვლადი გეომეტრიით
43220000,გრეიდერები და საბრტყელებლები
43221000,გზის გრეიდერები
43230000,საფხეკი მანქანები
43240000,ლიანდაგების სტაბილიზატორები
43250000,წინაციცხვიანი კარიერული მტვირთავი მანქანები
43251000,წინაციცხვიანი კარიერული მტვირთავი მანქანები უკანა ნიჩბით
43252000,წინაციცხვიანი კარიერული მტვირთავი მანქანები უკანა ნიჩბის გარეშე
43260000,ერთციცხვიანი ექსკავატორები ექსკავატორები და ციცხვიანი კარიერული მტვირთავი მანქანები ასევე სამთო მოწყობილობები
43261000,ერთციცხვიანი ექსკავატორები
43261100,ციცხვიანი კარიერული მტვირთავი მანქანები
43262000,ექსკავატორები
43262100,მექანიკური ექსკავატორები
43300000,სამშენებლო მანქანები და მოწყობილობები
43310000,სამოქალაქო სამშენებლო მანქანები
43311000,ხიმინჯების ჩამსობი დანადგარები
43312000,ასფალტის დასაგები მანქანები
43312100,მოედნის გასასწორებელი მანქანები
43312200,დამქუცმაცებელი მანქანები
43312300,მოსაკირწყლი მანქანები
43312400,გზის სატკეპნები
43312500,მექანიკური სატკეპნები
43313000,თოვლის საწმენდი და თოვლის გასაფანტი მანქანები
43313100,თოვლის საწმენდი მანქანები
43313200,თოვლის გასაფანტი მანქანები
43314000,ხიმინჯის ამოსაღები მოწყობილობა
43315000,საპრესი/საწნეხი მანქანები
43316000,კაბელჩამწყობი მანქანები
43320000,სამშენებლო მოწყობილობები
43321000,ხიდის დასაკიდებელი მოწყობილობები
43322000,მოწყობილობა დემონტაჟისათვის
43323000,საირიგაციო/სარწყავი აღჭურვილობა
43324000,სადრენაჟო მოწყობილობები
43324100,მოწყობილობები საცურაო აუზებისათვის
43325000,მოწყობილობები პარკებისა და სათამაშო მოედნებისათვის
43325100,მოწყობილობები სათამაშო მოედნების მოსავლელად
43327000,ასაწყობი აღჭურვილობა
43328000,ჰიდრავლიკური დანადგარები
43328100,ჰიდრავლიკური მოწყობილობები
43329000,მოწყობილობების ნაკრებები
43400000,მინერალების დასამუშავებელი და სამსხმელო ფორმების მოდელირების მოწყობილობები
43410000,მინერალების დასამუშავებელი მოწყობილობები
43411000,დამახარისხებელი და საცრელი მანქანები
43412000,ხრეშისა და ბიტუმის შემრევი/შემაზავებელი მანქანები
43413000,ბეტონის ან დუღაბის შემრევები
43413100,ცემენტის სარევები/მიქსერები
43414000,საპრიალებელი მანქანები
43414100,ნახშირის საფქვავი დანადგარი  
43415000,სამსხმელო ყალიბები/ფორმები
43420000,მოწყობილობები სამსხმელო ფორმების მოდელირებისთვის
43500000,მუხლუხა სატრანსპრტო საშუალებები  
43600000,სამთო მრეწველობის კარიერული დამუშავებისა და სამშენებლო მანქანების ნაწილები  
43610000,საბურღი მანქანების ნაწილები
43611000,ჭის საბურღი მანქანების ნაწილები
43611100,საცობი-ხიდები
43611200,სამრეწველო ბურღები
43611300,ბურღის ღერძები
43611400,რკინის საღარავები
43611500,საბურღი როტორის მაგიდები
43611600,დუღაბის მისაწოდებელი მილის დამჭერი მოწყობილობა
43611700,კომუტაციური მოწყობილობა
43612000,ჭის სათხრელი დანადგარის ნაწილები
43612100,სამაგრი სვეტის საყრდენი
43612200,კიდურა სამაგრი სვეტის საყრდენი
43612300,წარმოების დგარის დასაჭიმი მოწყობილობა
43612400,ჭის პირი
43612500,წარმოების დგარის სამაგრი მოწყობილობა
43612600,ჭის პირის საკონტროლო სისტემა
43612700,ჭის პირის მოწყობილობა
43612800,აღჭურვილობის ამწევი სისტემა
43613000,ქვანახშირის ან ქანების საჭრელი მანქანის ნაწილები
43613100,ქვანახშირის საჭრელი მანქანის ნაწილები
43613200,ქანების საჭრელი მანქანის ნაწილები
43614000,გვირაბის მთხრელი მანქანის ნაწილები
43620000,მინერალების გადასამუშავებელი დანადგარის ნაწილები
43630000,საცრელი მანქანის ნაწილები
43640000,ექსკავატორის ნაწილები
43700000,მეტალურგიული დანადგარები და მათთან დაკავშირებული ნაწილები
43710000,ლითონსაგლინავი დანადგარები
43711000,ლითონსაგლინავი დანადგარების ნაწილები
43720000,სამსხმელო მანქანები
43721000,სამსხმელო მანქანების ნაწილები
43800000,საამქროს დანადგარები
43810000,ხის დასამუშავებელი მოწყობილობა
43811000,სილაჭავლური აპარატები
43812000,სახერხი დანადგარები
43820000,სახარაზო დანადგარები
43830000,ძრავიანი ინსტრუმენტები
43840000,სამჭედლო მოწყობილობები
44000000,სამშენებლო კონსტრუქციები და მასალები; დამხმარე სამშენებლო პროდუქცია (ელექტრომოწყობილობის გარდა) 
44100000,სამშენებლო მასალები და დამხმარე სამშენებლო მასალები
44110000,სამშენებლო მასალები
44111000,მასალები სამშენებლო სამუშაოებისთვის
44111100,აგურები
44111200,ცემენტი
44111210,საბურღი ცემენტი
44111300,კერამიკული მასალები
44111400,საღებავები და კედლის საფარები
44111500,საიზოლაციო მასალები და საიზოლაციო მოწყობილობები
44111510,საიზოლაციო მასალები
44111511,ელექტროიზოლაცია
44111520,თერმოსაიზოლაციო მასალა
44111530,ელექტროსაიზოლაციო მოწყობილობები
44111540,საიზოლაციო მინა
44111600,ბლოკები
44111700,ფილები
44111800,დუღაბი (სამშენებლო)
44111900,კერამიკული ფილები
44112000,სხვადასხვა სამშენებლო კონსტრუქცია
44112100,საფარები
44112110,საფარების ნაწილები
44112120,პროფილის სექციები
44112200,იატაკის საფარი
44112210,მყარსაფარიანი იატაკი
44112220,ხელოვნური იატაკები
44112230,ლინოლეუმი
44112240,პარკეტი
44112300,ტიხრები
44112310,ტიხრის კედლები
44112400,სახურავი
44112410,სახურავის კარკასები
44112420,სახურავის საყრდენები
44112430,სახურავის ფერმები
44112500,გადახურვის მასალები
44112510,ყავარი/ბრტყელი გადახურვის ფილები
44112600,აკუსტიკური (ხმის) საიზოლაციო მოწყობილობა
44112700,კოჭები
44113000,გზის სამშენებლო მასალები
44113100,მოსაკირწყლი მასალები
44113120,მოსაკირწყლი ფილები
44113130,მოსაკირწყლი ქვა
44113140,საგზაო ღორღი
44113200,ქვის ფილები
44113300,ბიტუმიზებული მასალები
44113310,ბიტუმიზებული მასალები გზების მშენებლობისთვის
44113320,ბიტუმიზებული ღორღი
44113330,გზის საფარი მასალები
44113500,მინის ბურთულები
44113600,ბიტუმი და ასფალტი
44113610,ბიტუმი
44113620,ასფალტი
44113700,გზის შესაკეთებელი მასალები
44113800,გზის საფარის მასალები
44113810,გზის საფარის ცვეთის ზედა ფენა
44113900,გზის მოსავლელი მასალები
44113910,ზამთარში გზების მოსავლელი მასალები  
44114000,ბეტონი
44114100,მზა ბეტონის ნარევი
44114200,ბეტონის პროდუქტები
44114210,ბეტონის ხიმინჯები
44114220,ბეტონის მილები და საკავშირებლები
44114250,ბეტონის ფილები
44115000,კონსტრუქციის სამონტაჟო ელემენტები
44115100,მილგაყვანილობა
44115200,წყალმომარაგება-კანალიზაციის სისტემისა და გათბობის მასალები
44115210,წყალმომარაგება-კანალიზაციის სისტემის მასალები
44115220,გათბობის მასალები
44115400,სინათლის ლუკები
44115500,წყლის საშხეფელები/საფრქვეველები
44115600,ესკალატორები/სკამლიფტები (შეზღუდული შესაძლებლობების მქონე პირებისთვის)
44115700,გარე/ექსტერიერის ჟალუზები
44115710,ტენტები
44115800,შენობის ინტერიერის ფურნიტურა
44115810,ფარდების კარნიზები და დამჭერები
44115811,ფარდების კარნიზები
44115900,მზისგან დამცავი საშუალებები
44130000,ჩამდინარე წყლების არხები
